County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1978,220,30860
01003,"Baldwin County, AL",1978,644,74613
01005,"Barbour County, AL",1978,249,24558
01007,"Bibb County, AL",1978,143,15325
01009,"Blount County, AL",1978,282,34798
01011,"Bullock County, AL",1978,148,10977
01013,"Butler County, AL",1978,288,20952
01015,"Calhoun County, AL",1978,1021,116739
01017,"Chambers County, AL",1978,431,38755
01019,"Cherokee County, AL",1978,206,18549
01021,"Chilton County, AL",1978,321,29938
01023,"Choctaw County, AL",1978,162,16900
01025,"Clarke County, AL",1978,266,28378
01027,"Clay County, AL",1978,170,13710
01029,"Cleburne County, AL",1978,109,12208
01031,"Coffee County, AL",1978,287,37469
01033,"Colbert County, AL",1978,489,53263
01035,"Conecuh County, AL",1978,174,15853
01037,"Coosa County, AL",1978,110,11624
01039,"Covington County, AL",1978,415,36525
01041,"Crenshaw County, AL",1978,180,13899
01043,"Cullman County, AL",1978,514,61028
01045,"Dale County, AL",1978,287,46611
01047,"Dallas County, AL",1978,553,54820
01049,"DeKalb County, AL",1978,500,53071
01051,"Elmore County, AL",1978,378,41404
01053,"Escambia County, AL",1978,308,37591
01055,"Etowah County, AL",1978,1044,101722
01057,"Fayette County, AL",1978,191,17748
01059,"Franklin County, AL",1978,294,27965
01061,"Geneva County, AL",1978,245,23546
01063,"Greene County, AL",1978,124,10984
01065,"Hale County, AL",1978,216,15742
01067,"Henry County, AL",1978,158,14935
01069,"Houston County, AL",1978,572,74279
01071,"Jackson County, AL",1978,440,50979
01073,"Jefferson County, AL",1978,6396,668353
01075,"Lamar County, AL",1978,172,16143
01077,"Lauderdale County, AL",1978,637,78501
01079,"Lawrence County, AL",1978,249,30082
01081,"Lee County, AL",1978,507,74159
01083,"Limestone County, AL",1978,388,44899
01085,"Lowndes County, AL",1978,131,13916
01087,"Macon County, AL",1978,309,27039
01089,"Madison County, AL",1978,1235,193223
01091,"Marengo County, AL",1978,271,25440
01093,"Marion County, AL",1978,328,29467
01095,"Marshall County, AL",1978,536,64986
01097,"Mobile County, AL",1978,3091,360715
01099,"Monroe County, AL",1978,237,22036
01101,"Montgomery County, AL",1978,1819,190711
01103,"Morgan County, AL",1978,686,89171
01105,"Perry County, AL",1978,162,14925
01107,"Pickens County, AL",1978,214,21940
01109,"Pike County, AL",1978,269,26766
01111,"Randolph County, AL",1978,230,19920
01113,"Russell County, AL",1978,475,47843
01115,"St. Clair County, AL",1978,299,39259
01117,"Shelby County, AL",1978,408,63388
01119,"Sumter County, AL",1978,182,17272
01121,"Talladega County, AL",1978,709,72651
01123,"Tallapoosa County, AL",1978,425,38702
01125,"Tuscaloosa County, AL",1978,971,134324
01127,"Walker County, AL",1978,651,68881
01129,"Washington County, AL",1978,158,17058
01131,"Wilcox County, AL",1978,177,14592
01133,"Winston County, AL",1978,219,21721
02900,"Entire State, AK",1978,1690,403301
04001,"Apache County, AZ",1978,378,51021
04003,"Cochise County, AZ",1978,545,83271
04005,"Coconino County, AZ",1978,315,71127
04007,"Gila County, AZ",1978,344,35652
04009,"Graham County, AZ",1978,154,20683
04011,"Greenlee County, AZ",1978,53,12070
04013,"Maricopa County, AZ",1978,10640,1390551
04015,"Mohave County, AZ",1978,493,46082
04017,"Navajo County, AZ",1978,365,63246
04019,"Pima County, AZ",1978,3717,498198
04021,"Pinal County, AZ",1978,699,87744
04023,"Santa Cruz County, AZ",1978,118,18651
04025,"Yavapai County, AZ",1978,733,62371
04027,"Yuma County, AZ",1978,644,80902
05001,"Arkansas County, AR",1978,295,24438
05003,"Ashley County, AR",1978,223,26950
05005,"Baxter County, AR",1978,326,26448
05007,"Benton County, AR",1978,636,73468
05009,"Boone County, AR",1978,302,24315
05011,"Bradley County, AR",1978,169,13949
05013,"Calhoun County, AR",1978,56,5799
05015,"Carroll County, AR",1978,188,15473
05017,"Chicot County, AR",1978,217,17888
05019,"Clark County, AR",1978,257,23091
05021,"Clay County, AR",1978,240,20918
05023,"Cleburne County, AR",1978,172,16199
05025,"Cleveland County, AR",1978,83,7444
05027,"Columbia County, AR",1978,319,26468
05029,"Conway County, AR",1978,175,19019
05031,"Craighead County, AR",1978,515,62718
05033,"Crawford County, AR",1978,290,35587
05035,"Crittenden County, AR",1978,435,48409
05037,"Cross County, AR",1978,192,21015
05039,"Dallas County, AR",1978,148,10499
05041,"Desha County, AR",1978,213,20069
05043,"Drew County, AR",1978,158,17873
05045,"Faulkner County, AR",1978,299,43642
05047,"Franklin County, AR",1978,140,14187
05049,"Fulton County, AR",1978,117,9828
05051,"Garland County, AR",1978,926,68522
05053,"Grant County, AR",1978,116,12753
05055,"Greene County, AR",1978,318,30625
05057,"Hempstead County, AR",1978,255,22663
05059,"Hot Spring County, AR",1978,263,26024
05061,"Howard County, AR",1978,170,13186
05063,"Independence County, AR",1978,295,28479
05065,"Izard County, AR",1978,128,10060
05067,"Jackson County, AR",1978,219,21921
05069,"Jefferson County, AR",1978,844,88076
05071,"Johnson County, AR",1978,198,17446
05073,"Lafayette County, AR",1978,92,10327
05075,"Lawrence County, AR",1978,200,18389
05077,"Lee County, AR",1978,171,16253
05079,"Lincoln County, AR",1978,129,13109
05081,"Little River County, AR",1978,122,13530
05083,"Logan County, AR",1978,225,19984
05085,"Lonoke County, AR",1978,297,33649
05087,"Madison County, AR",1978,111,10794
05089,"Marion County, AR",1978,119,11155
05091,"Miller County, AR",1978,366,36473
05093,"Mississippi County, AR",1978,588,61585
05095,"Monroe County, AR",1978,181,14333
05097,"Montgomery County, AR",1978,95,7403
05099,"Nevada County, AR",1978,164,11054
05101,"Newton County, AR",1978,65,7492
05103,"Ouachita County, AR",1978,352,30374
05105,"Perry County, AR",1978,86,7277
05107,"Phillips County, AR",1978,434,36523
05109,"Pike County, AR",1978,107,9959
05111,"Poinsett County, AR",1978,263,27556
05113,"Polk County, AR",1978,205,17325
05115,"Pope County, AR",1978,324,37386
05117,"Prairie County, AR",1978,123,10245
05119,"Pulaski County, AR",1978,2727,332583
05121,"Randolph County, AR",1978,169,16526
05123,"St. Francis County, AR",1978,325,31571
05125,"Saline County, AR",1978,354,49990
05127,"Scott County, AR",1978,92,9341
05129,"Searcy County, AR",1978,68,8807
05131,"Sebastian County, AR",1978,846,94190
05133,"Sevier County, AR",1978,143,13451
05135,"Sharp County, AR",1978,150,13511
05137,"Stone County, AR",1978,83,8435
05139,"Union County, AR",1978,520,49161
05141,"Van Buren County, AR",1978,139,12719
05143,"Washington County, AR",1978,728,95972
