County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1972,206,27210
01003,"Baldwin County, AL",1972,592,62477
01005,"Barbour County, AL",1972,314,22897
01007,"Bibb County, AL",1972,168,14074
01009,"Blount County, AL",1972,252,29283
01011,"Bullock County, AL",1972,152,11485
01013,"Butler County, AL",1972,282,21577
01015,"Calhoun County, AL",1972,908,103955
01017,"Chambers County, AL",1972,446,36065
01019,"Cherokee County, AL",1972,156,16826
01021,"Chilton County, AL",1972,326,26454
01023,"Choctaw County, AL",1972,194,16696
01025,"Clarke County, AL",1972,246,26309
01027,"Clay County, AL",1972,166,13257
01029,"Cleburne County, AL",1972,112,11383
01031,"Coffee County, AL",1972,308,36258
01033,"Colbert County, AL",1972,532,50635
01035,"Conecuh County, AL",1972,194,15824
01037,"Coosa County, AL",1972,102,10851
01039,"Covington County, AL",1972,436,34999
01041,"Crenshaw County, AL",1972,182,13476
01043,"Cullman County, AL",1972,482,55602
01045,"Dale County, AL",1972,298,49535
01047,"Dallas County, AL",1972,560,57390
01049,"DeKalb County, AL",1972,446,44795
01051,"Elmore County, AL",1972,372,35369
01053,"Escambia County, AL",1972,386,36632
01055,"Etowah County, AL",1972,966,95752
01057,"Fayette County, AL",1972,166,16416
01059,"Franklin County, AL",1972,296,25568
01061,"Geneva County, AL",1972,264,22787
01063,"Greene County, AL",1972,146,10216
01065,"Hale County, AL",1972,180,15819
01067,"Henry County, AL",1972,166,13537
01069,"Houston County, AL",1972,554,61627
01071,"Jackson County, AL",1972,494,42276
01073,"Jefferson County, AL",1972,6644,647081
01075,"Lamar County, AL",1972,184,15457
01077,"Lauderdale County, AL",1972,606,70751
01079,"Lawrence County, AL",1972,262,28393
01081,"Lee County, AL",1972,380,62245
01083,"Limestone County, AL",1972,354,43130
01085,"Lowndes County, AL",1972,154,13731
01087,"Macon County, AL",1972,290,25661
01089,"Madison County, AL",1972,1162,188688
01091,"Marengo County, AL",1972,296,24347
01093,"Marion County, AL",1972,254,26217
01095,"Marshall County, AL",1972,600,57012
01097,"Mobile County, AL",1972,2986,324391
01099,"Monroe County, AL",1972,202,20636
01101,"Montgomery County, AL",1972,1780,176218
01103,"Morgan County, AL",1972,710,81151
01105,"Perry County, AL",1972,162,15246
01107,"Pickens County, AL",1972,228,20810
01109,"Pike County, AL",1972,276,24678
01111,"Randolph County, AL",1972,248,18371
01113,"Russell County, AL",1972,520,45628
01115,"St. Clair County, AL",1972,328,31235
01117,"Shelby County, AL",1972,366,42732
01119,"Sumter County, AL",1972,224,16559
01121,"Talladega County, AL",1972,682,65066
01123,"Tallapoosa County, AL",1972,380,34938
01125,"Tuscaloosa County, AL",1972,984,122287
01127,"Walker County, AL",1972,726,61798
01129,"Washington County, AL",1972,138,16385
01131,"Wilcox County, AL",1972,188,15790
01133,"Winston County, AL",1972,208,19084
02900,"Entire State, AK",1972,1440,326586
04001,"Apache County, AZ",1972,266,37510
04003,"Cochise County, AZ",1972,558,71172
04005,"Coconino County, AZ",1972,278,58310
04007,"Gila County, AZ",1972,294,31221
04009,"Graham County, AZ",1972,146,17599
04011,"Greenlee County, AZ",1972,56,11210
04013,"Maricopa County, AZ",1972,8352,1087525
04015,"Mohave County, AZ",1972,274,31067
04017,"Navajo County, AZ",1972,384,52427
04019,"Pima County, AZ",1972,3346,407810
04021,"Pinal County, AZ",1972,588,76747
04023,"Santa Cruz County, AZ",1972,124,15702
04025,"Yavapai County, AZ",1972,594,44917
04027,"Yuma County, AZ",1972,550,67340
05001,"Arkansas County, AR",1972,300,23178
05003,"Ashley County, AR",1972,248,25625
05005,"Baxter County, AR",1972,260,18155
05007,"Benton County, AR",1972,720,57142
05009,"Boone County, AR",1972,222,20200
05011,"Bradley County, AR",1972,176,13231
05013,"Calhoun County, AR",1972,70,5537
05015,"Carroll County, AR",1972,194,13310
05017,"Chicot County, AR",1972,242,17251
05019,"Clark County, AR",1972,228,21602
05021,"Clay County, AR",1972,308,20069
05023,"Cleburne County, AR",1972,178,11895
05025,"Cleveland County, AR",1972,94,7246
05027,"Columbia County, AR",1972,296,26279
05029,"Conway County, AR",1972,184,17222
05031,"Craighead County, AR",1972,478,56441
05033,"Crawford County, AR",1972,266,28366
05035,"Crittenden County, AR",1972,434,47772
05037,"Cross County, AR",1972,180,19649
05039,"Dallas County, AR",1972,120,10448
05041,"Desha County, AR",1972,254,18818
05043,"Drew County, AR",1972,170,15730
05045,"Faulkner County, AR",1972,258,34510
05047,"Franklin County, AR",1972,148,11923
05049,"Fulton County, AR",1972,122,8580
05051,"Garland County, AR",1972,874,59286
05053,"Grant County, AR",1972,104,11096
05055,"Greene County, AR",1972,324,26947
05057,"Hempstead County, AR",1972,258,20250
05059,"Hot Spring County, AR",1972,264,23242
05061,"Howard County, AR",1972,172,12808
05063,"Independence County, AR",1972,260,24515
05065,"Izard County, AR",1972,114,8602
05067,"Jackson County, AR",1972,270,21672
05069,"Jefferson County, AR",1972,854,84857
05071,"Johnson County, AR",1972,204,14697
05073,"Lafayette County, AR",1972,128,9702
05075,"Lawrence County, AR",1972,234,17350
05077,"Lee County, AR",1972,188,17724
05079,"Lincoln County, AR",1972,122,12750
05081,"Little River County, AR",1972,132,11778
05083,"Logan County, AR",1972,224,17856
05085,"Lonoke County, AR",1972,290,27314
05087,"Madison County, AR",1972,120,9671
05089,"Marion County, AR",1972,134,8043
05091,"Miller County, AR",1972,394,34866
05093,"Mississippi County, AR",1972,606,61622
05095,"Monroe County, AR",1972,186,14712
05097,"Montgomery County, AR",1972,72,6167
05099,"Nevada County, AR",1972,152,10590
05101,"Newton County, AR",1972,80,6367
05103,"Ouachita County, AR",1972,386,30360
05105,"Perry County, AR",1972,56,6284
05107,"Phillips County, AR",1972,420,38279
05109,"Pike County, AR",1972,146,9456
05111,"Poinsett County, AR",1972,284,27314
05113,"Polk County, AR",1972,202,14424
05115,"Pope County, AR",1972,298,32245
05117,"Prairie County, AR",1972,104,10516
05119,"Pulaski County, AR",1972,2818,303179
05121,"Randolph County, AR",1972,146,13401
05123,"St. Francis County, AR",1972,334,30865
05125,"Saline County, AR",1972,304,40166
05127,"Scott County, AR",1972,100,9074
05129,"Searcy County, AR",1972,98,8022
05131,"Sebastian County, AR",1972,774,83758
05133,"Sevier County, AR",1972,176,12532
05135,"Sharp County, AR",1972,98,9757
05137,"Stone County, AR",1972,74,7265
05139,"Union County, AR",1972,592,45165
05141,"Van Buren County, AR",1972,106,9193
05143,"Washington County, AR",1972,658,83649
05145,"White County, AR",1972,408,42721
05147,"Woodruff County, AR",1972,112,10394
05149,"Yell County, AR",1972,194,15779
06001,"Alameda County, CA",1972,9408,1098508
06003,"Alpine County, CA",1972,8,702
06005,"Amador County, CA",1972,120,12725
06007,"Butte County, CA",1972,1252,112674
06009,"Calaveras County, CA",1972,152,14222
06011,"Colusa County, CA",1972,140,12182
06013,"Contra Costa County, CA",1972,3970,566579
06015,"Del Norte County, CA",1972,172,15011
06017,"El Dorado County, CA",1972,384,48447
06019,"Fresno County, CA",1972,3578,431819
06021,"Glenn County, CA",1972,180,17524
06023,"Humboldt County, CA",1972,912,103050
06025,"Imperial County, CA",1972,674,75933
06027,"Inyo County, CA",1972,188,15501
06029,"Kern County, CA",1972,2806,336989
06031,"Kings County, CA",1972,470,68199
06033,"Lake County, CA",1972,396,21827
06035,"Lassen County, CA",1972,142,17629
06037,"Los Angeles County, CA",1972,61378,7050370
06039,"Madera County, CA",1972,490,43233
