County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",2008,457,53277
01003,"Baldwin County, AL",2008,1685,175827
01005,"Barbour County, AL",2008,236,27808
01007,"Bibb County, AL",2008,246,22705
01009,"Blount County, AL",2008,566,57055
01011,"Bullock County, AL",2008,110,10953
01013,"Butler County, AL",2008,277,20949
01015,"Calhoun County, AL",2008,1317,117274
01017,"Chambers County, AL",2008,442,34563
01019,"Cherokee County, AL",2008,324,25636
01021,"Chilton County, AL",2008,446,43239
01023,"Choctaw County, AL",2008,160,14114
01025,"Clarke County, AL",2008,251,26283
01027,"Clay County, AL",2008,172,14161
01029,"Cleburne County, AL",2008,158,14874
01031,"Coffee County, AL",2008,485,48516
01033,"Colbert County, AL",2008,657,54473
01035,"Conecuh County, AL",2008,151,13388
01037,"Coosa County, AL",2008,126,11493
01039,"Covington County, AL",2008,497,37545
01041,"Crenshaw County, AL",2008,207,13922
01043,"Cullman County, AL",2008,966,80273
01045,"Dale County, AL",2008,449,49871
01047,"Dallas County, AL",2008,558,44265
01049,"DeKalb County, AL",2008,716,70228
01051,"Elmore County, AL",2008,646,77698
01053,"Escambia County, AL",2008,422,37929
01055,"Etowah County, AL",2008,1392,104206
01057,"Fayette County, AL",2008,229,17541
01059,"Franklin County, AL",2008,408,31459
01061,"Geneva County, AL",2008,288,26646
01063,"Greene County, AL",2008,112,9359
01065,"Hale County, AL",2008,216,16260
01067,"Henry County, AL",2008,220,17129
01069,"Houston County, AL",2008,951,99183
01071,"Jackson County, AL",2008,649,53525
01073,"Jefferson County, AL",2008,7161,656510
01075,"Lamar County, AL",2008,192,14799
01077,"Lauderdale County, AL",2008,992,92202
01079,"Lawrence County, AL",2008,367,34196
01081,"Lee County, AL",2008,843,134524
01083,"Limestone County, AL",2008,639,78835
01085,"Lowndes County, AL",2008,127,11813
01087,"Macon County, AL",2008,250,21597
01089,"Madison County, AL",2008,2498,323526
01091,"Marengo County, AL",2008,250,21331
01093,"Marion County, AL",2008,437,30918
01095,"Marshall County, AL",2008,1032,91072
01097,"Mobile County, AL",2008,4059,409196
01099,"Monroe County, AL",2008,260,23393
01101,"Montgomery County, AL",2008,2048,227461
01103,"Morgan County, AL",2008,1191,117694
01105,"Perry County, AL",2008,134,10722
01107,"Pickens County, AL",2008,224,19951
01109,"Pike County, AL",2008,309,32149
01111,"Randolph County, AL",2008,294,22946
01113,"Russell County, AL",2008,598,51434
01115,"St. Clair County, AL",2008,764,81223
01117,"Shelby County, AL",2008,1108,188534
01119,"Sumter County, AL",2008,152,13882
01121,"Talladega County, AL",2008,951,82735
01123,"Tallapoosa County, AL",2008,531,41668
01125,"Tuscaloosa County, AL",2008,1554,188093
01127,"Walker County, AL",2008,911,67835
01129,"Washington County, AL",2008,166,17496
01131,"Wilcox County, AL",2008,141,12148
01133,"Winston County, AL",2008,332,24696
02013,"Aleutians East Borough, AK",2008,Suppressed,2991
02016,"Aleutians West Census Area, AK",2008,11,5393
02020,"Anchorage Borough, AK",2008,1360,281554
02050,"Bethel Census Area, AK",2008,89,16762
02060,"Bristol Bay Borough, AK",2008,Suppressed,1040
02068,"Denali Borough, AK",2008,Suppressed,1803
02070,"Dillingham Census Area, AK",2008,23,4769
02090,"Fairbanks North Star Borough, AK",2008,364,94552
02100,"Haines Borough, AK",2008,15,2404
02105,"Hoonah-Angoon Census Area, AK",2008,Missing,Missing
02110,"Juneau Borough, AK",2008,159,31110
02122,"Kenai Peninsula Borough, AK",2008,366,53655
02130,"Ketchikan Gateway Borough, AK",2008,102,13326
02150,"Kodiak Island Borough, AK",2008,57,13262
02164,"Lake and Peninsula Borough, AK",2008,11,1606
02170,"Matanuska-Susitna Borough, AK",2008,397,84079
02180,"Nome Census Area, AK",2008,68,9231
02185,"North Slope Borough, AK",2008,55,8841
02188,"Northwest Arctic Borough, AK",2008,51,7466
02195,"Petersburg Borough/Census Area, AK",2008,Missing,Missing
02198,"Prince of Wales-Hyder Census Area, AK",2008,Missing,Missing
02201,"Prince of Wales-Outer Ketchikan Census Area, AK",2008,31,5448
02220,"Sitka Borough, AK",2008,62,8835
02230,"Skagway Municipality, AK",2008,Missing,Missing
02232,"Skagway-Hoonah-Angoon Census Area, AK",2008,17,3192
02240,"Southeast Fairbanks Census Area, AK",2008,25,6904
02261,"Valdez-Cordova Census Area, AK",2008,59,9458
02270,"Wade Hampton Census Area, AK",2008,45,7392
02275,"Wrangell City and Borough, AK",2008,Missing,Missing
02280,"Wrangell-Petersburg Census Area, AK",2008,53,6170
02282,"Yakutat Borough, AK",2008,Suppressed,627
02290,"Yukon-Koyukuk Census Area, AK",2008,55,5585
04001,"Apache County, AZ",2008,534,69883
04003,"Cochise County, AZ",2008,1189,129023
04005,"Coconino County, AZ",2008,712,131853
04007,"Gila County, AZ",2008,725,53437
04009,"Graham County, AZ",2008,296,36639
04011,"Greenlee County, AZ",2008,53,8561
04012,"La Paz County, AZ",2008,220,20555
04013,"Maricopa County, AZ",2008,24725,3771061
04015,"Mohave County, AZ",2008,2557,200078
04017,"Navajo County, AZ",2008,802,107626
04019,"Pima County, AZ",2008,8190,967778
04021,"Pinal County, AZ",2008,2022,335311
04023,"Santa Cruz County, AZ",2008,254,46144
04025,"Yavapai County, AZ",2008,2396,211211
04027,"Yuma County, AZ",2008,1148,191202
05001,"Arkansas County, AR",2008,274,19275
05003,"Ashley County, AR",2008,241,22148
05005,"Baxter County, AR",2008,674,41519
05007,"Benton County, AR",2008,1489,210807
05009,"Boone County, AR",2008,392,36974
05011,"Bradley County, AR",2008,159,11643
05013,"Calhoun County, AR",2008,59,5528
05015,"Carroll County, AR",2008,302,26822
05017,"Chicot County, AR",2008,164,12050
05019,"Clark County, AR",2008,245,23272
05021,"Clay County, AR",2008,216,16209
05023,"Cleburne County, AR",2008,323,25623
05025,"Cleveland County, AR",2008,103,8775
05027,"Columbia County, AR",2008,322,24666
05029,"Conway County, AR",2008,274,21025
05031,"Craighead County, AR",2008,817,93316
05033,"Crawford County, AR",2008,579,60933
05035,"Crittenden County, AR",2008,529,50699
05037,"Cross County, AR",2008,204,18200
05039,"Dallas County, AR",2008,96,8282
05041,"Desha County, AR",2008,177,13273
05043,"Drew County, AR",2008,172,18481
05045,"Faulkner County, AR",2008,760,108477
05047,"Franklin County, AR",2008,246,18229
05049,"Fulton County, AR",2008,187,12382
05051,"Garland County, AR",2008,1336,95636
05053,"Grant County, AR",2008,180,17718
05055,"Greene County, AR",2008,455,41286
05057,"Hempstead County, AR",2008,246,22624
05059,"Hot Spring County, AR",2008,379,32737
05061,"Howard County, AR",2008,170,13804
05063,"Independence County, AR",2008,411,35859
05065,"Izard County, AR",2008,194,13681
05067,"Jackson County, AR",2008,223,17966
05069,"Jefferson County, AR",2008,848,78354
05071,"Johnson County, AR",2008,288,25236
05073,"Lafayette County, AR",2008,115,7806
05075,"Lawrence County, AR",2008,206,17460
05077,"Lee County, AR",2008,144,10786
05079,"Lincoln County, AR",2008,112,14176
05081,"Little River County, AR",2008,171,13099
05083,"Logan County, AR",2008,293,22699
05085,"Lonoke County, AR",2008,587,66086
05087,"Madison County, AR",2008,158,15619
05089,"Marion County, AR",2008,208,16996
05091,"Miller County, AR",2008,442,43047
05093,"Mississippi County, AR",2008,557,47037
05095,"Monroe County, AR",2008,127,8456
05097,"Montgomery County, AR",2008,135,9573
05099,"Nevada County, AR",2008,114,9062
05101,"Newton County, AR",2008,87,8423
05103,"Ouachita County, AR",2008,366,26202
05105,"Perry County, AR",2008,122,10441
05107,"Phillips County, AR",2008,322,22411
05109,"Pike County, AR",2008,129,11283
05111,"Poinsett County, AR",2008,316,24599
05113,"Polk County, AR",2008,278,20388
05115,"Pope County, AR",2008,561,60528
05117,"Prairie County, AR",2008,139,8806
05119,"Pulaski County, AR",2008,3304,376567
05121,"Randolph County, AR",2008,225,18072
05123,"St. Francis County, AR",2008,245,28110
05125,"Saline County, AR",2008,878,102599
05127,"Scott County, AR",2008,131,11227
05129,"Searcy County, AR",2008,101,8274
05131,"Sebastian County, AR",2008,1223,123762
05133,"Sevier County, AR",2008,165,16606
05135,"Sharp County, AR",2008,260,17416
05137,"Stone County, AR",2008,145,12370
05139,"Union County, AR",2008,573,42222
05141,"Van Buren County, AR",2008,219,17373
05143,"Washington County, AR",2008,1290,197223
05145,"White County, AR",2008,753,74848
05147,"Woodruff County, AR",2008,157,7458
05149,"Yell County, AR",2008,230,21935
06001,"Alameda County, CA",2008,9238,1477208
06003,"Alpine County, CA",2008,Suppressed,1202
06005,"Amador County, CA",2008,419,38248
06007,"Butte County, CA",2008,2294,219034
06009,"Calaveras County, CA",2008,457,46265
06011,"Colusa County, CA",2008,131,21134
06013,"Contra Costa County, CA",2008,6962,1023344
06015,"Del Norte County, CA",2008,260,28496
06017,"El Dorado County, CA",2008,1265,179150
06019,"Fresno County, CA",2008,6027,909630
06021,"Glenn County, CA",2008,233,28019
06023,"Humboldt County, CA",2008,1326,132657
06025,"Imperial County, CA",2008,879,167917
06027,"Inyo County, CA",2008,196,18318
06029,"Kern County, CA",2008,5317,818327
06031,"Kings County, CA",2008,760,152027
06033,"Lake County, CA",2008,770,64392
06035,"Lassen County, CA",2008,248,35221
06037,"Los Angeles County, CA",2008,58191,9735147
06039,"Madera County, CA",2008,925,148359
06041,"Marin County, CA",2008,1804,248398
06043,"Mariposa County, CA",2008,196,18412
06045,"Mendocino County, CA",2008,825,87468
06047,"Merced County, CA",2008,1442,250538
06049,"Modoc County, CA",2008,96,9551
06051,"Mono County, CA",2008,39,13862
06053,"Monterey County, CA",2008,2195,406022
06055,"Napa County, CA",2008,1164,134093
06057,"Nevada County, CA",2008,929,98200
06059,"Orange County, CA",2008,17204,2957593
06061,"Placer County, CA",2008,2549,337568
06063,"Plumas County, CA",2008,211,20410
06065,"Riverside County, CA",2008,14050,2109712
06067,"Sacramento County, CA",2008,9803,1394438
06069,"San Benito County, CA",2008,276,54267
06071,"San Bernardino County, CA",2008,11927,2003735
06073,"San Diego County, CA",2008,19443,3022116
06075,"San Francisco County, CA",2008,5730,791152
06077,"San Joaquin County, CA",2008,4772,671692
06079,"San Luis Obispo County, CA",2008,2098,266358
06081,"San Mateo County, CA",2008,4402,703830
06083,"Santa Barbara County, CA",2008,2920,415859
06085,"Santa Clara County, CA",2008,8980,1740964
06087,"Santa Cruz County, CA",2008,1611,256520
06089,"Shasta County, CA",2008,2079,177247
06091,"Sierra County, CA",2008,34,3320
06093,"Siskiyou County, CA",2008,527,44780
06095,"Solano County, CA",2008,2699,408972
06097,"Sonoma County, CA",2008,3761,473091
06099,"Stanislaus County, CA",2008,3667,509032
06101,"Sutter County, CA",2008,683,93855
06103,"Tehama County, CA",2008,600,62648
06105,"Trinity County, CA",2008,151,13656
06107,"Tulare County, CA",2008,2701,429283
06109,"Tuolumne County, CA",2008,601,56320
06111,"Ventura County, CA",2008,5052,806353
06113,"Yolo County, CA",2008,1109,197154
06115,"Yuba County, CA",2008,531,71773
08001,"Adams County, CO",2008,2418,424913
08003,"Alamosa County, CO",2008,106,15300
08005,"Arapahoe County, CO",2008,3190,552461
