County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",2015,523,55035
01003,"Baldwin County, AL",2015,2092,203690
01005,"Barbour County, AL",2015,295,26270
01007,"Bibb County, AL",2015,238,22561
01009,"Blount County, AL",2015,613,57676
01011,"Bullock County, AL",2015,120,10455
01013,"Butler County, AL",2015,255,20126
01015,"Calhoun County, AL",2015,1484,115285
01017,"Chambers County, AL",2015,438,34043
01019,"Cherokee County, AL",2015,345,25726
01021,"Chilton County, AL",2015,529,43809
01023,"Choctaw County, AL",2015,183,13201
01025,"Clarke County, AL",2015,275,24726
01027,"Clay County, AL",2015,190,13495
01029,"Cleburne County, AL",2015,205,14996
01031,"Coffee County, AL",2015,502,51063
01033,"Colbert County, AL",2015,747,54295
01035,"Conecuh County, AL",2015,190,12597
01037,"Coosa County, AL",2015,151,10687
01039,"Covington County, AL",2015,546,37661
01041,"Crenshaw County, AL",2015,178,13876
01043,"Cullman County, AL",2015,1007,81858
01045,"Dale County, AL",2015,511,49370
01047,"Dallas County, AL",2015,544,40893
01049,"DeKalb County, AL",2015,827,70996
01051,"Elmore County, AL",2015,761,81238
01053,"Escambia County, AL",2015,486,37827
01055,"Etowah County, AL",2015,1435,102873
01057,"Fayette County, AL",2015,228,16723
01059,"Franklin County, AL",2015,382,31542
01061,"Geneva County, AL",2015,350,26755
01063,"Greene County, AL",2015,114,8450
01065,"Hale County, AL",2015,171,15075
01067,"Henry County, AL",2015,227,17191
01069,"Houston County, AL",2015,1085,104225
01071,"Jackson County, AL",2015,719,52298
01073,"Jefferson County, AL",2015,7182,660007
01075,"Lamar County, AL",2015,202,13902
01077,"Lauderdale County, AL",2015,1104,92477
01079,"Lawrence County, AL",2015,420,33133
01081,"Lee County, AL",2015,1016,156767
01083,"Limestone County, AL",2015,776,91622
01085,"Lowndes County, AL",2015,129,10422
01087,"Macon County, AL",2015,231,19215
01089,"Madison County, AL",2015,3020,353302
01091,"Marengo County, AL",2015,252,19912
01093,"Marion County, AL",2015,441,30145
01095,"Marshall County, AL",2015,1114,94693
01097,"Mobile County, AL",2015,4285,414634
01099,"Monroe County, AL",2015,268,21697
01101,"Montgomery County, AL",2015,2168,226868
01103,"Morgan County, AL",2015,1330,119387
01105,"Perry County, AL",2015,121,9683
01107,"Pickens County, AL",2015,268,20827
01109,"Pike County, AL",2015,302,33376
01111,"Randolph County, AL",2015,314,22703
