County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1995,298,39106
01003,"Baldwin County, AL",1995,1148,120940
01005,"Barbour County, AL",1995,292,27880
01007,"Bibb County, AL",1995,195,18498
01009,"Blount County, AL",1995,439,44079
01011,"Bullock County, AL",1995,148,11418
01013,"Butler County, AL",1995,281,21827
01015,"Calhoun County, AL",1995,1225,116900
01017,"Chambers County, AL",1995,476,37239
01019,"Cherokee County, AL",1995,233,21858
01021,"Chilton County, AL",1995,358,35549
01023,"Choctaw County, AL",1995,177,16234
01025,"Clarke County, AL",1995,263,27500
01027,"Clay County, AL",1995,174,13606
01029,"Cleburne County, AL",1995,131,13064
01031,"Coffee County, AL",1995,403,43140
01033,"Colbert County, AL",1995,604,53680
01035,"Conecuh County, AL",1995,177,14361
01037,"Coosa County, AL",1995,115,11918
01039,"Covington County, AL",1995,511,37523
01041,"Crenshaw County, AL",1995,163,13597
01043,"Cullman County, AL",1995,767,73064
01045,"Dale County, AL",1995,426,50255
01047,"Dallas County, AL",1995,592,47792
01049,"DeKalb County, AL",1995,581,59814
01051,"Elmore County, AL",1995,505,57436
01053,"Escambia County, AL",1995,437,37142
01055,"Etowah County, AL",1995,1194,102458
01057,"Fayette County, AL",1995,204,18272
01059,"Franklin County, AL",1995,355,29972
01061,"Geneva County, AL",1995,321,24977
01063,"Greene County, AL",1995,116,10077
01065,"Hale County, AL",1995,204,16268
01067,"Henry County, AL",1995,181,15889
01069,"Houston County, AL",1995,768,85008
01071,"Jackson County, AL",1995,535,50963
01073,"Jefferson County, AL",1995,7164,666521
01075,"Lamar County, AL",1995,190,15787
01077,"Lauderdale County, AL",1995,844,85310
01079,"Lawrence County, AL",1995,316,33210
01081,"Lee County, AL",1995,684,99454
01083,"Limestone County, AL",1995,533,60070
01085,"Lowndes County, AL",1995,123,13078
01087,"Macon County, AL",1995,306,24169
01089,"Madison County, AL",1995,1848,265530
01091,"Marengo County, AL",1995,269,23158
01093,"Marion County, AL",1995,340,30883
01095,"Marshall County, AL",1995,837,79056
01097,"Mobile County, AL",1995,3635,395746
01099,"Monroe County, AL",1995,216,24836
01101,"Montgomery County, AL",1995,2025,222189
01103,"Morgan County, AL",1995,941,107257
01105,"Perry County, AL",1995,184,12485
01107,"Pickens County, AL",1995,265,20913
01109,"Pike County, AL",1995,346,29164
01111,"Randolph County, AL",1995,264,21255
01113,"Russell County, AL",1995,540,51280
01115,"St. Clair County, AL",1995,512,57650
01117,"Shelby County, AL",1995,759,122532
01119,"Sumter County, AL",1995,170,15952
01121,"Talladega County, AL",1995,831,77411
01123,"Tallapoosa County, AL",1995,501,40321
01125,"Tuscaloosa County, AL",1995,1293,160510
01127,"Walker County, AL",1995,827,69417
01129,"Washington County, AL",1995,160,17471
01131,"Wilcox County, AL",1995,184,13579
01133,"Winston County, AL",1995,258,23483
02010,"Aleutian Islands Census Area, AK",1995,Missing,Missing
02013,"Aleutians East Borough, AK",1995,14,2619
02016,"Aleutians West Census Area, AK",1995,10,5952
02020,"Anchorage Borough, AK",1995,1032,252339
02050,"Bethel Census Area, AK",1995,77,15210
02060,"Bristol Bay Borough, AK",1995,Suppressed,1151
02070,"Dillingham Census Area, AK",1995,24,4575
02090,"Fairbanks North Star Borough, AK",1995,289,82022
02100,"Haines Borough, AK",1995,17,2302
02110,"Juneau Borough, AK",1995,122,29461
02122,"Kenai Peninsula Borough, AK",1995,192,46730
02130,"Ketchikan Gateway Borough, AK",1995,82,14756
02150,"Kodiak Island Borough, AK",1995,57,14472
02164,"Lake and Peninsula Borough, AK",1995,10,1846
02170,"Matanuska-Susitna Borough, AK",1995,202,49982
02180,"Nome Census Area, AK",1995,47,8941
02185,"North Slope Borough, AK",1995,25,7079
02188,"Northwest Arctic Borough, AK",1995,38,6660
02201,"Prince of Wales-Outer Ketchikan Census Area, AK",1995,16,6644
02220,"Sitka Borough, AK",1995,45,8946
02231,"Skagway-Yakutat-Angoon Census Area, AK",1995,Missing,Missing
02232,"Skagway-Hoonah-Angoon Census Area, AK",1995,14,3796
02240,"Southeast Fairbanks Census Area, AK",1995,32,6346
02261,"Valdez-Cordova Census Area, AK",1995,50,10286
02270,"Wade Hampton Census Area, AK",1995,37,6564
02280,"Wrangell-Petersburg Census Area, AK",1995,45,6955
02282,"Yakutat Borough, AK",1995,Suppressed,879
02290,"Yukon-Koyukuk Census Area, AK",1995,64,8555
02900,"Alaska (all counties, 1979-1988)",1995,Missing,Missing
04001,"Apache County, AZ",1995,379,68212
04003,"Cochise County, AZ",1995,925,112512
04005,"Coconino County, AZ",1995,528,110959
04007,"Gila County, AZ",1995,584,47147
04009,"Graham County, AZ",1995,260,30473
04011,"Greenlee County, AZ",1995,64,8952
04012,"La Paz County, AZ",1995,191,16539
04013,"Maricopa County, AZ",1995,19422,2598869
04015,"Mohave County, AZ",1995,1591,130386
04017,"Navajo County, AZ",1995,583,88414
04019,"Pima County, AZ",1995,6700,768058
04021,"Pinal County, AZ",1995,1327,145705
04023,"Santa Cruz County, AZ",1995,187,35126
04025,"Yavapai County, AZ",1995,1699,139950
04027,"Yuma County, AZ",1995,902,132539
05001,"Arkansas County, AR",1995,265,21100
05003,"Ashley County, AR",1995,295,24461
05005,"Baxter County, AR",1995,569,36305
05007,"Benton County, AR",1995,1114,126220
05009,"Boone County, AR",1995,392,32063
05011,"Bradley County, AR",1995,191,12221
05013,"Calhoun County, AR",1995,61,5826
05015,"Carroll County, AR",1995,228,23308
05017,"Chicot County, AR",1995,197,15175
05019,"Clark County, AR",1995,277,23246
05021,"Clay County, AR",1995,249,17853
05023,"Cleburne County, AR",1995,280,22052
05025,"Cleveland County, AR",1995,75,8156
05027,"Columbia County, AR",1995,309,25980
05029,"Conway County, AR",1995,217,19942
05031,"Craighead County, AR",1995,694,75798
05033,"Crawford County, AR",1995,457,48591
05035,"Crittenden County, AR",1995,507,49881
