County_Code,County_Name,Year,Deaths,Population
01001,"Autauga County, AL",1986,281,32909
01003,"Baldwin County, AL",1986,864,91322
01005,"Barbour County, AL",1986,247,24957
01007,"Bibb County, AL",1986,163,15897
01009,"Blount County, AL",1986,319,37914
01011,"Bullock County, AL",1986,146,10474
01013,"Butler County, AL",1986,259,22331
01015,"Calhoun County, AL",1986,1106,117738
01017,"Chambers County, AL",1986,441,37952
01019,"Cherokee County, AL",1986,230,18957
01021,"Chilton County, AL",1986,348,31907
01023,"Choctaw County, AL",1986,179,16710
01025,"Clarke County, AL",1986,274,27376
01027,"Clay County, AL",1986,159,13487
01029,"Cleburne County, AL",1986,134,12542
01031,"Coffee County, AL",1986,361,40681
01033,"Colbert County, AL",1986,517,52473
01035,"Conecuh County, AL",1986,181,14996
01037,"Coosa County, AL",1986,106,11125
01039,"Covington County, AL",1986,432,36773
01041,"Crenshaw County, AL",1986,174,13871
01043,"Cullman County, AL",1986,606,65773
01045,"Dale County, AL",1986,346,49318
01047,"Dallas County, AL",1986,523,52141
01049,"DeKalb County, AL",1986,570,53570
01051,"Elmore County, AL",1986,400,46121
01053,"Escambia County, AL",1986,379,37377
01055,"Etowah County, AL",1986,1086,101609
01057,"Fayette County, AL",1986,169,18943
01059,"Franklin County, AL",1986,333,28559
01061,"Geneva County, AL",1986,263,23890
01063,"Greene County, AL",1986,118,10588
01065,"Hale County, AL",1986,181,15064
01067,"Henry County, AL",1986,179,15062
01069,"Houston County, AL",1986,675,78701
01071,"Jackson County, AL",1986,460,48618
01073,"Jefferson County, AL",1986,6927,658625
01075,"Lamar County, AL",1986,181,16490
01077,"Lauderdale County, AL",1986,670,80160
01079,"Lawrence County, AL",1986,277,30913
01081,"Lee County, AL",1986,520,82926
01083,"Limestone County, AL",1986,421,50041
01085,"Lowndes County, AL",1986,116,12704
01087,"Macon County, AL",1986,289,25360
01089,"Madison County, AL",1986,1463,220343
01091,"Marengo County, AL",1986,254,23923
01093,"Marion County, AL",1986,326,30208
01095,"Marshall County, AL",1986,701,69755
01097,"Mobile County, AL",1986,3333,382213
01099,"Monroe County, AL",1986,221,22881
01101,"Montgomery County, AL",1986,1789,206512
01103,"Morgan County, AL",1986,820,95508
01105,"Perry County, AL",1986,150,14078
01107,"Pickens County, AL",1986,269,21614
01109,"Pike County, AL",1986,261,27936
01111,"Randolph County, AL",1986,263,19717
01113,"Russell County, AL",1986,503,47458
01115,"St. Clair County, AL",1986,415,45942
01117,"Shelby County, AL",1986,569,83158
01119,"Sumter County, AL",1986,163,17104
01121,"Talladega County, AL",1986,701,75387
01123,"Tallapoosa County, AL",1986,457,38549
